fecha,Provincia,Confirmados,Fallecidos,Muestras,Poblacion,Recuperados
2021-09-01 00:00:00,Samaná,0,0,6,117792,5
2021-04-23 00:00:00,Samaná,0,0,63,117483,1
2020-05-28 00:00:00,Samaná,0,0,7,116803,0
2021-01-23 00:00:00,Samaná,0,0,7,117298,0
2021-02-01 00:00:00,Samaná,0,0,7,117360,1
2020-10-20 00:00:00,Samaná,0,0,7,117114,2
2021-08-21 00:00:00,Samaná,0,0,7,117731,2
2020-11-25 00:00:00,Samaná,0,0,8,117176,0
2021-04-25 00:00:00,Samaná,0,0,8,117483,0
2020-11-15 00:00:00,Samaná,0,0,8,117176,1
2020-12-18 00:00:00,Samaná,0,0,8,117236,1
2021-01-02 00:00:00,Samaná,0,0,8,117298,1
2021-05-05 00:00:00,Samaná,0,0,85,117545,1
2021-04-02 00:00:00,Samaná,0,0,9,117483,0
2021-07-08 00:00:00,Samaná,0,0,9,117669,0
2021-08-03 00:00:00,Samaná,0,0,9,117731,0
2021-11-24 00:00:00,Samaná,0,0,9,117916,0
2022-05-14 00:00:00,Samaná,0,0,9,118298,0
2022-06-13 00:00:00,Samaná,0,0,9,118362,0
2020-11-09 00:00:00,Samaná,0,0,9,117176,1
2022-03-24 00:00:00,Samaná,0,0,9,118170,1
2022-01-27 00:00:00,Samaná,0,0,9,118042,20
2021-03-10 00:00:00,Samaná,0,0,9,117422,3
2021-04-09 00:00:00,Samaná,0,0,91,117483,0
2020-03-23 00:00:00,Samaná,1,0,0,116681,0
2020-03-26 00:00:00,Samaná,1,0,0,116681,0
2020-03-28 00:00:00,Samaná,1,0,0,116681,0
2020-03-31 00:00:00,Samaná,1,0,0,116681,0
2020-04-28 00:00:00,Samaná,1,0,0,116738,0
2020-05-02 00:00:00,Samaná,1,0,0,116803,0
2020-05-07 00:00:00,Samaná,1,0,0,116803,0
2021-10-18 00:00:00,Samaná,1,0,0,117854,0
2022-06-06 00:00:00,Samaná,1,0,0,118362,0
2020-04-26 00:00:00,Samaná,1,0,0,116738,1
2021-11-05 00:00:00,Samaná,1,0,0,117916,1
2020-04-29 00:00:00,Samaná,1,0,0,116738,2
2020-05-16 00:00:00,Samaná,1,0,0,116803,3
2022-01-28 00:00:00,Samaná,1,0,0,118042,8
2020-06-16 00:00:00,Samaná,1,0,1,116871,0
2020-07-28 00:00:00,Samaná,1,0,1,116928,0
2020-07-29 00:00:00,Samaná,1,0,1,116928,0
2021-01-05 00:00:00,Samaná,1,0,1,117298,0
2021-06-27 00:00:00,Samaná,1,0,1,117607,0
2021-07-11 00:00:00,Samaná,1,0,1,117669,0
2021-08-14 00:00:00,Samaná,1,0,1,117731,0
2022-02-24 00:00:00,Samaná,1,0,1,118106,0
2022-04-16 00:00:00,Samaná,1,0,1,118234,0
2022-05-22 00:00:00,Samaná,1,0,1,118298,0
2020-06-12 00:00:00,Samaná,1,0,1,116871,1
2020-07-31 00:00:00,Samaná,1,0,1,116928,1
2020-08-02 00:00:00,Samaná,1,0,1,116988,1
2020-08-12 00:00:00,Samaná,1,0,1,116988,1
2020-11-16 00:00:00,Samaná,1,0,1,117176,1
2021-10-25 00:00:00,Samaná,1,0,1,117854,1
2022-02-07 00:00:00,Samaná,1,0,1,118106,1
2022-05-29 00:00:00,Samaná,1,0,1,118298,1
2021-08-12 00:00:00,Samaná,1,0,1,117731,12
2020-12-27 00:00:00,Samaná,1,0,1,117236,2
2021-11-22 00:00:00,Samaná,1,0,1,117916,2
2022-03-27 00:00:00,Samaná,1,0,1,118170,2
2021-07-21 00:00:00,Samaná,1,0,1,117669,28
2020-10-05 00:00:00,Samaná,1,0,1,117114,9
2021-04-07 00:00:00,Samaná,1,0,11,117483,0
2021-08-25 00:00:00,Samaná,1,0,11,117731,0
2022-06-30 00:00:00,Samaná,1,0,111,118362,9
2021-02-23 00:00:00,Samaná,1,0,12,117360,0
2022-07-03 00:00:00,Samaná,1,0,12,118425,2
2021-09-29 00:00:00,Samaná,1,0,12,117792,3
2020-10-29 00:00:00,Samaná,1,0,122,117114,9
2021-05-23 00:00:00,Samaná,1,0,13,117545,0
2021-05-02 00:00:00,Samaná,1,0,13,117545,1
2021-01-20 00:00:00,Samaná,1,0,14,117298,0
2020-09-04 00:00:00,Samaná,1,0,14,117055,1
2021-04-17 00:00:00,Samaná,1,0,14,117483,1
2020-11-06 00:00:00,Samaná,1,0,14,117176,34
2022-05-27 00:00:00,Samaná,1,0,143,118298,0
2021-12-02 00:00:00,Samaná,1,0,147,117978,3
2021-07-10 00:00:00,Samaná,1,0,15,117669,3
2022-06-08 00:00:00,Samaná,1,0,157,118362,4
2021-08-15 00:00:00,Samaná,1,0,16,117731,0
2021-06-03 00:00:00,Samaná,1,0,17,117607,0
2020-06-21 00:00:00,Samaná,1,0,18,116871,1
2020-06-06 00:00:00,Samaná,1,0,2,116871,0
2020-06-25 00:00:00,Samaná,1,0,2,116871,0
2020-07-21 00:00:00,Samaná,1,0,2,116928,0
2020-09-19 00:00:00,Samaná,1,0,2,117055,0
2020-09-25 00:00:00,Samaná,1,0,2,117055,0
2020-10-13 00:00:00,Samaná,1,0,2,117114,0
2020-12-22 00:00:00,Samaná,1,0,2,117236,0
2021-05-28 00:00:00,Samaná,1,0,2,117545,0
2021-06-24 00:00:00,Samaná,1,0,2,117607,0
2020-08-11 00:00:00,Samaná,1,0,2,116988,1
2020-09-11 00:00:00,Samaná,1,0,2,117055,1
2021-06-22 00:00:00,Samaná,1,0,2,117607,1
2021-10-29 00:00:00,Samaná,1,0,2,117854,1
2020-07-16 00:00:00,Samaná,1,0,2,116928,2
2022-01-22 00:00:00,Samaná,1,0,2,118042,62
2020-08-13 00:00:00,Samaná,1,0,2,116988,7
2021-05-31 00:00:00,Samaná,1,0,20,117545,0
2021-05-04 00:00:00,Samaná,1,0,22,117545,0
2021-12-01 00:00:00,Samaná,1,0,22,117978,0
2022-03-19 00:00:00,Samaná,1,0,24,118170,0
2021-08-11 00:00:00,Samaná,1,0,25,117731,16
2021-01-29 00:00:00,Samaná,1,0,27,117298,1
2022-06-17 00:00:00,Samaná,1,0,27,118362,2
2020-07-14 00:00:00,Samaná,1,0,28,116928,2
2021-06-07 00:00:00,Samaná,1,0,28,117607,2
2022-05-11 00:00:00,Samaná,1,0,29,118298,0
2021-10-21 00:00:00,Samaná,1,0,29,117854,1
2021-08-13 00:00:00,Samaná,1,0,3,117731,0
2022-02-19 00:00:00,Samaná,1,0,3,118106,0
2021-07-26 00:00:00,Samaná,1,0,3,117669,6
2021-08-06 00:00:00,Samaná,1,0,30,117731,8
2022-05-05 00:00:00,Samaná,1,0,31,118298,0
2021-03-04 00:00:00,Samaná,1,0,34,117422,3
2021-10-24 00:00:00,Samaná,1,0,35,117854,3
2022-02-21 00:00:00,Samaná,1,0,4,118106,0
2020-08-10 00:00:00,Samaná,1,0,4,116988,1
2021-01-15 00:00:00,Samaná,1,0,4,117298,1
2021-01-18 00:00:00,Samaná,1,0,4,117298,1
2021-12-09 00:00:00,Samaná,1,0,4,117978,2
2022-01-31 00:00:00,Samaná,1,0,4,118042,2
2021-08-18 00:00:00,Samaná,1,0,4,117731,3
2021-09-17 00:00:00,Samaná,1,0,42,117792,0
2021-09-16 00:00:00,Samaná,1,0,43,117792,0
2020-12-05 00:00:00,Samaná,1,0,43,117236,1
2021-02-27 00:00:00,Samaná,1,0,48,117360,3
2020-08-21 00:00:00,Samaná,1,0,5,116988,0
2020-12-04 00:00:00,Samaná,1,0,5,117236,0
2020-12-19 00:00:00,Samaná,1,0,5,117236,0
2021-12-08 00:00:00,Samaná,1,0,5,117978,0
2021-01-11 00:00:00,Samaná,1,0,5,117298,1
2021-04-20 00:00:00,Samaná,1,0,5,117483,1
2021-11-27 00:00:00,Samaná,1,0,56,117916,2
2021-01-06 00:00:00,Samaná,1,0,6,117298,0
2021-06-23 00:00:00,Samaná,1,0,6,117607,0
2022-04-11 00:00:00,Samaná,1,0,6,118234,0
2021-02-18 00:00:00,Samaná,1,0,6,117360,1
2021-10-17 00:00:00,Samaná,1,0,6,117854,16
2020-12-25 00:00:00,Samaná,1,0,6,117236,2
2020-08-14 00:00:00,Samaná,1,0,6,116988,5
2021-05-26 00:00:00,Samaná,1,0,61,117545,2
2021-05-09 00:00:00,Samaná,1,0,62,117545,4
2020-10-08 00:00:00,Samaná,1,0,7,117114,0
2020-10-19 00:00:00,Samaná,1,0,7,117114,0
2020-11-22 00:00:00,Samaná,1,0,7,117176,0
2021-03-17 00:00:00,Samaná,1,0,7,117422,0
2021-08-20 00:00:00,Samaná,1,0,7,117731,0
2021-03-24 00:00:00,Samaná,1,0,7,117422,1
2021-03-25 00:00:00,Samaná,1,0,7,117422,1
2021-07-06 00:00:00,Samaná,1,0,7,117669,1
2021-10-16 00:00:00,Samaná,1,0,7,117854,1
2022-06-11 00:00:00,Samaná,1,0,7,118362,1
2021-09-04 00:00:00,Samaná,1,0,7,117792,2
2020-10-10 00:00:00,Samaná,1,0,7,117114,4
2021-12-06 00:00:00,Samaná,1,0,76,117978,3
2021-04-18 00:00:00,Samaná,1,0,8,117483,0
2021-06-29 00:00:00,Samaná,1,0,8,117607,1
2022-07-01 00:00:00,Samaná,1,0,8,118425,1
2021-03-07 00:00:00,Samaná,1,0,8,117422,2
2020-09-26 00:00:00,Samaná,1,0,81,117055,2
2021-03-27 00:00:00,Samaná,1,0,9,117422,0
2021-05-01 00:00:00,Samaná,1,0,9,117545,0
2022-05-03 00:00:00,Samaná,1,0,9,118298,0
2022-01-24 00:00:00,Samaná,1,0,9,118042,2
2021-11-14 00:00:00,Samaná,1,0,9,117916,9
2020-09-15 00:00:00,Samaná,10,0,10,117055,0
2021-10-22 00:00:00,Samaná,10,0,135,117854,10
2021-06-11 00:00:00,Samaná,10,0,42,117607,0
2020-09-20 00:00:00,Samaná,10,0,55,117055,6
2021-11-20 00:00:00,Samaná,10,0,82,117916,2
2021-10-03 00:00:00,Samaná,10,0,85,117854,3
2020-07-25 00:00:00,Samaná,11,0,17,116928,2
2020-09-10 00:00:00,Samaná,11,0,25,117055,1
2020-06-07 00:00:00,Samaná,11,0,36,116871,0
2020-10-07 00:00:00,Samaná,11,0,94,117114,'-4
2020-07-09 00:00:00,Samaná,12,0,22,116928,1
2020-11-07 00:00:00,Samaná,12,0,62,117176,5
2022-02-10 00:00:00,Samaná,13,0,111,118106,4
2021-01-17 00:00:00,Samaná,13,0,116,117298,4
2021-11-12 00:00:00,Samaná,13,0,117,117916,5
2021-07-07 00:00:00,Samaná,13,0,133,117669,9
2020-08-25 00:00:00,Samaná,13,0,27,116988,1
2021-09-14 00:00:00,Samaná,13,0,283,117792,0
2022-03-25 00:00:00,Samaná,14,0,18,118170,0
2022-01-13 00:00:00,Samaná,14,0,25,118042,25
2022-02-13 00:00:00,Samaná,14,0,48,118106,1
2021-10-02 00:00:00,Samaná,15,0,124,117854,5
2021-09-27 00:00:00,Samaná,15,0,141,117792,1
2020-12-24 00:00:00,Samaná,15,0,35,117236,0
2021-04-15 00:00:00,Samaná,15,0,391,117483,1
2021-07-02 00:00:00,Samaná,15,0,55,117669,2
2020-10-01 00:00:00,Samaná,15,0,77,117114,4
2021-02-02 00:00:00,Samaná,16,0,200,117360,7
2021-01-19 00:00:00,Samaná,16,0,213,117298,0
2022-01-11 00:00:00,Samaná,16,0,43,118042,12
2020-09-09 00:00:00,Samaná,16,0,74,117055,1
2021-11-11 00:00:00,Samaná,16,0,78,117916,0
2022-01-21 00:00:00,Samaná,17,0,38,118042,57
2021-07-13 00:00:00,Samaná,18,0,103,117669,1
2021-02-05 00:00:00,Samaná,18,0,146,117360,10
2022-01-26 00:00:00,Samaná,19,0,118,118042,22
2021-10-23 00:00:00,Samaná,19,0,414,117854,5
2020-04-02 00:00:00,Samaná,2,0,0,116738,0
2022-06-04 00:00:00,Samaná,2,0,0,118362,0
2020-05-08 00:00:00,Samaná,2,0,0,116803,1
2020-04-21 00:00:00,Samaná,2,0,0,116738,3
2021-12-26 00:00:00,Samaná,2,0,1,117978,0
2021-07-19 00:00:00,Samaná,2,0,1,117669,1
2020-05-26 00:00:00,Samaná,2,0,10,116803,0
2020-08-24 00:00:00,Samaná,2,0,10,116988,0
2021-01-14 00:00:00,Samaná,2,0,10,117298,0
2021-06-18 00:00:00,Samaná,2,0,10,117607,1
2021-07-17 00:00:00,Samaná,2,0,11,117669,1
2020-10-28 00:00:00,Samaná,2,0,12,117114,2
2020-12-09 00:00:00,Samaná,2,0,12,117236,3
2020-06-20 00:00:00,Samaná,2,0,13,116871,0
2021-02-11 00:00:00,Samaná,2,0,13,117360,3
2021-11-13 00:00:00,Samaná,2,0,132,117916,1
2020-05-29 00:00:00,Samaná,2,0,14,116803,0
2022-06-12 00:00:00,Samaná,2,0,14,118362,0
2020-05-23 00:00:00,Samaná,2,0,15,116803,0
2021-01-27 00:00:00,Samaná,2,0,15,117298,2
2020-06-26 00:00:00,Samaná,2,0,15,116871,3
2022-06-28 00:00:00,Samaná,2,0,161,118362,0
2021-10-27 00:00:00,Samaná,2,0,17,117854,0
2021-11-26 00:00:00,Samaná,2,0,17,117916,6
2021-09-15 00:00:00,Samaná,2,0,195,117792,1
2020-08-07 00:00:00,Samaná,2,0,2,116988,0
2021-01-07 00:00:00,Samaná,2,0,2,117298,0
2022-02-26 00:00:00,Samaná,2,0,2,118106,0
2020-12-15 00:00:00,Samaná,2,0,2,117236,1
2021-05-12 00:00:00,Samaná,2,0,2,117545,1
2021-12-30 00:00:00,Samaná,2,0,2,117978,1
2021-07-28 00:00:00,Samaná,2,0,2,117669,28
2020-06-22 00:00:00,Samaná,2,0,20,116871,0
2022-06-22 00:00:00,Samaná,2,0,20,118362,3
2021-07-03 00:00:00,Samaná,2,0,20,117669,9
2021-01-28 00:00:00,Samaná,2,0,23,117298,3
2021-09-21 00:00:00,Samaná,2,0,27,117792,0
2022-02-11 00:00:00,Samaná,2,0,27,118106,11
2022-04-08 00:00:00,Samaná,2,0,29,118234,0
2022-01-02 00:00:00,Samaná,2,0,297,118042,1
2020-07-26 00:00:00,Samaná,2,0,3,116928,0
2020-09-01 00:00:00,Samaná,2,0,3,117055,0
2022-02-03 00:00:00,Samaná,2,0,3,118106,0
2022-01-06 00:00:00,Samaná,2,0,3,118042,1
2020-12-23 00:00:00,Samaná,2,0,3,117236,3
2020-06-24 00:00:00,Samaná,2,0,30,116871,0
2021-02-21 00:00:00,Samaná,2,0,31,117360,0
2021-04-01 00:00:00,Samaná,2,0,33,117483,3
2021-06-16 00:00:00,Samaná,2,0,34,117607,0
2021-03-12 00:00:00,Samaná,2,0,34,117422,2
2021-03-29 00:00:00,Samaná,2,0,36,117422,2
2020-10-14 00:00:00,Samaná,2,0,36,117114,3
2022-02-25 00:00:00,Samaná,2,0,4,118106,0
2020-08-01 00:00:00,Samaná,2,0,4,116988,'-1
2022-01-29 00:00:00,Samaná,2,0,4,118042,2
2021-08-01 00:00:00,Samaná,2,0,4,117731,4
2021-04-21 00:00:00,Samaná,2,0,407,117483,2
2022-06-07 00:00:00,Samaná,2,0,41,118362,0
2020-12-02 00:00:00,Samaná,2,0,41,117236,7
2022-02-04 00:00:00,Samaná,2,0,47,118106,5
2022-03-15 00:00:00,Samaná,2,0,49,118170,0
2020-06-19 00:00:00,Samaná,2,0,5,116871,0
2021-06-09 00:00:00,Samaná,2,0,5,117607,0
2020-08-06 00:00:00,Samaná,2,0,5,116988,1
2020-09-05 00:00:00,Samaná,2,0,5,117055,1
2021-07-20 00:00:00,Samaná,2,0,'-5,117669,8
2021-02-13 00:00:00,Samaná,2,0,50,117360,1
2021-06-12 00:00:00,Samaná,2,0,6,117607,0
2020-12-11 00:00:00,Samaná,2,0,6,117236,1
2021-11-09 00:00:00,Samaná,2,0,6,117916,4
2021-04-27 00:00:00,Samaná,2,0,62,117483,2
2020-07-23 00:00:00,Samaná,2,0,7,116928,0
2020-08-27 00:00:00,Samaná,2,0,7,116988,0
2020-12-31 00:00:00,Samaná,2,0,8,117236,1
2022-01-08 00:00:00,Samaná,2,0,8,118042,13
2020-07-01 00:00:00,Samaná,2,0,9,116928,0
2021-06-08 00:00:00,Samaná,2,0,9,117607,0
2020-07-30 00:00:00,Samaná,20,0,22,116928,1
2021-01-16 00:00:00,Samaná,23,0,97,117298,1
2021-06-15 00:00:00,Samaná,24,0,63,117607,2
2022-01-15 00:00:00,Samaná,25,0,136,118042,7
2020-08-04 00:00:00,Samaná,25,0,39,116988,1
2020-10-02 00:00:00,Samaná,27,0,43,117114,1
2022-02-28 00:00:00,Samaná,27,0,65,118106,1
2020-11-04 00:00:00,Samaná,28,0,89,117176,1
2022-01-07 00:00:00,Samaná,29,0,105,118042,4
2020-03-30 00:00:00,Samaná,3,0,0,116681,0
2022-01-09 00:00:00,Samaná,3,0,1,118042,8
2022-06-29 00:00:00,Samaná,3,0,102,118362,'-7
2021-12-17 00:00:00,Samaná,3,0,12,117978,0
2020-06-02 00:00:00,Samaná,3,0,13,116871,0
2021-02-04 00:00:00,Samaná,3,0,13,117360,2
2021-01-30 00:00:00,Samaná,3,0,15,117298,0
2021-10-26 00:00:00,Samaná,3,0,157,117854,0
2022-06-15 00:00:00,Samaná,3,0,18,118362,1
2021-11-23 00:00:00,Samaná,3,0,192,117916,3
2022-06-01 00:00:00,Samaná,3,0,194,118362,1
2021-08-09 00:00:00,Samaná,3,0,2,117731,17
2021-07-01 00:00:00,Samaná,3,0,21,117669,0
2022-05-19 00:00:00,Samaná,3,0,21,118298,0
2021-06-20 00:00:00,Samaná,3,0,22,117607,3
2021-01-10 00:00:00,Samaná,3,0,25,117298,0
2021-02-24 00:00:00,Samaná,3,0,26,117360,0
2021-02-06 00:00:00,Samaná,3,0,27,117360,1
2020-07-15 00:00:00,Samaná,3,0,3,116928,0
2022-03-17 00:00:00,Samaná,3,0,3,118170,0
2021-10-06 00:00:00,Samaná,3,0,3,117854,1
2022-03-11 00:00:00,Samaná,3,0,35,118170,0
2021-02-20 00:00:00,Samaná,3,0,38,117360,9
2020-07-18 00:00:00,Samaná,3,0,4,116928,7
2022-03-04 00:00:00,Samaná,3,0,51,118170,0
2022-01-01 00:00:00,Samaná,3,0,53,118042,1
2020-07-17 00:00:00,Samaná,3,0,6,116928,0
2021-03-11 00:00:00,Samaná,3,0,67,117422,2
2021-01-03 00:00:00,Samaná,3,0,7,117298,2
2020-09-30 00:00:00,Samaná,3,0,76,117055,0
2022-01-30 00:00:00,Samaná,3,0,85,118042,4
2021-02-14 00:00:00,Samaná,3,0,85,117360,6
2020-07-08 00:00:00,Samaná,3,0,9,116928,0
2021-03-15 00:00:00,Samaná,3,0,9,117422,0
2021-10-04 00:00:00,Samaná,3,0,9,117854,0
2021-02-15 00:00:00,Samaná,3,0,97,117360,3
2021-05-21 00:00:00,Samaná,3,0,99,117545,1
2021-05-24 00:00:00,Samaná,'-3,0,'-20,117545,'-2
2022-01-12 00:00:00,Samaná,32,0,70,118042,8
2022-01-10 00:00:00,Samaná,34,0,91,118042,0
2021-10-30 00:00:00,Samaná,35,0,362,117854,6
2022-01-05 00:00:00,Samaná,36,0,89,118042,'-1
2021-01-26 00:00:00,Samaná,38,0,123,117298,3
2020-03-19 00:00:00,Samaná,4,0,0,116681,0
2020-04-16 00:00:00,Samaná,4,0,0,116738,0
2021-06-14 00:00:00,Samaná,4,0,10,117607,0
2020-08-23 00:00:00,Samaná,4,0,13,116988,4
2021-09-25 00:00:00,Samaná,4,0,14,117792,2
2020-10-16 00:00:00,Samaná,4,0,14,117114,24
2020-12-16 00:00:00,Samaná,4,0,22,117236,0
2022-04-07 00:00:00,Samaná,4,0,26,118234,3
2020-12-01 00:00:00,Samaná,4,0,27,117236,0
2020-07-24 00:00:00,Samaná,4,0,5,116928,0
2020-09-02 00:00:00,Samaná,4,0,6,117055,0
2022-03-21 00:00:00,Samaná,4,0,8,118170,0
2022-01-14 00:00:00,Samaná,4,0,8,118042,17
2021-11-19 00:00:00,Samaná,4,0,81,117916,0
2022-02-08 00:00:00,Samaná,4,0,85,118106,3
2020-10-27 00:00:00,Samaná,4,0,87,117114,0
2022-01-04 00:00:00,Samaná,4,0,90,118042,'-1
2020-10-09 00:00:00,Samaná,4,0,91,117114,1
2020-10-24 00:00:00,Samaná,41,0,160,117114,3
2020-08-09 00:00:00,Samaná,5,0,10,116988,4
2022-01-17 00:00:00,Samaná,5,0,11,118042,26
2021-11-04 00:00:00,Samaná,5,0,114,117916,15
2022-02-16 00:00:00,Samaná,5,0,116,118106,9
2021-11-06 00:00:00,Samaná,5,0,146,117916,1
2021-01-12 00:00:00,Samaná,5,0,15,117298,0
2021-01-22 00:00:00,Samaná,5,0,16,117298,1
2020-11-26 00:00:00,Samaná,5,0,17,117176,0
2020-11-12 00:00:00,Samaná,5,0,18,117176,0
2022-06-23 00:00:00,Samaná,5,0,18,118362,2
2020-09-03 00:00:00,Samaná,5,0,25,117055,0
2021-05-22 00:00:00,Samaná,5,0,272,117545,0
2021-02-03 00:00:00,Samaná,5,0,36,117360,3
2020-12-14 00:00:00,Samaná,5,0,40,117236,2
2020-09-17 00:00:00,Samaná,5,0,41,117055,2
2021-09-03 00:00:00,Samaná,5,0,42,117792,0
2021-03-02 00:00:00,Samaná,5,0,50,117422,5
2022-04-02 00:00:00,Samaná,5,0,53,118234,0
2022-02-01 00:00:00,Samaná,5,0,60,118106,1
2021-10-15 00:00:00,Samaná,5,0,73,117854,0
2020-11-21 00:00:00,Samaná,5,0,76,117176,1
2021-07-16 00:00:00,Samaná,5,0,76,117669,7
2022-01-18 00:00:00,Samaná,57,0,163,118042,22
2022-01-16 00:00:00,Samaná,57,0,68,118042,5
2021-09-09 00:00:00,Samaná,6,0,117,117792,1
2020-12-30 00:00:00,Samaná,6,0,16,117236,0
2020-06-11 00:00:00,Samaná,6,0,18,116871,0
2022-01-19 00:00:00,Samaná,6,0,19,118042,20
2020-09-27 00:00:00,Samaná,6,0,19,117055,4
2020-09-21 00:00:00,Samaná,6,0,21,117055,0
2020-10-03 00:00:00,Samaná,6,0,21,117114,4
2021-02-19 00:00:00,Samaná,6,0,215,117360,7
2021-11-28 00:00:00,Samaná,6,0,319,117916,'-1
2021-07-31 00:00:00,Samaná,6,0,35,117669,1
2021-06-13 00:00:00,Samaná,6,0,35,117607,2
2020-12-13 00:00:00,Samaná,6,0,49,117236,4
2021-11-18 00:00:00,Samaná,6,0,50,117916,5
2021-08-22 00:00:00,Samaná,6,0,51,117731,2
2021-02-12 00:00:00,Samaná,6,0,59,117360,7
2020-09-13 00:00:00,Samaná,6,0,74,117055,0
2021-11-15 00:00:00,Samaná,6,0,76,117916,4
2021-02-10 00:00:00,Samaná,6,0,89,117360,13
2020-07-27 00:00:00,Samaná,'-62,0,2,116928,'-60
2022-06-18 00:00:00,Samaná,7,0,111,118362,1
2021-02-25 00:00:00,Samaná,7,0,118,117360,8
2020-07-03 00:00:00,Samaná,7,0,16,116928,0
2021-01-21 00:00:00,Samaná,7,0,20,117298,0
2021-01-08 00:00:00,Samaná,7,0,24,117298,1
2021-06-25 00:00:00,Samaná,7,0,51,117607,8
2021-11-17 00:00:00,Samaná,7,0,59,117916,0
2020-10-15 00:00:00,Samaná,7,0,64,117114,15
2021-07-29 00:00:00,Samaná,7,0,76,117669,15
2021-07-30 00:00:00,Samaná,7,0,76,117669,20
2021-06-19 00:00:00,Samaná,7,0,82,117607,2
2021-10-11 00:00:00,Samaná,7,0,89,117854,18
2020-07-19 00:00:00,Samaná,7,0,9,116928,5
2021-02-17 00:00:00,Samaná,7,0,95,117360,7
2021-06-26 00:00:00,Samaná,7,0,97,117607,4
2021-09-24 00:00:00,Samaná,8,0,101,117792,2
2020-10-30 00:00:00,Samaná,8,0,14,117114,0
2020-11-18 00:00:00,Samaná,8,0,19,117176,0
2020-07-04 00:00:00,Samaná,8,0,20,116928,1
2020-08-08 00:00:00,Samaná,8,0,22,116988,2
2021-08-19 00:00:00,Samaná,8,0,342,117731,2
2021-06-04 00:00:00,Samaná,8,0,42,117607,0
2022-01-25 00:00:00,Samaná,8,0,50,118042,32
2020-07-13 00:00:00,Samaná,80,0,89,116928,82
2022-01-20 00:00:00,Samaná,86,0,177,118042,60
2021-10-14 00:00:00,Samaná,9,0,112,117854,3
2020-07-10 00:00:00,Samaná,9,0,13,116928,0
2021-12-03 00:00:00,Samaná,9,0,275,117978,2
2020-09-06 00:00:00,Samaná,9,0,48,117055,2
2022-02-15 00:00:00,Samaná,9,0,49,118106,1
2021-10-09 00:00:00,Samaná,9,0,73,117854,7
2020-03-19 00:00:00,San Cristóbal,0,0,0,669293,0
2020-03-21 00:00:00,San Cristóbal,0,0,0,669293,0
2020-03-22 00:00:00,San Cristóbal,0,0,0,669293,0
2020-03-23 00:00:00,San Cristóbal,0,0,0,669293,0
2020-03-29 00:00:00,San Cristóbal,0,0,0,669293,0
2020-04-01 00:00:00,San Cristóbal,0,0,0,669738,0
2020-04-05 00:00:00,San Cristóbal,0,0,0,669738,0
2020-04-13 00:00:00,San Cristóbal,0,0,0,669738,0
2022-03-11 00:00:00,San Cristóbal,0,0,0,680116,0
2022-04-17 00:00:00,San Cristóbal,0,0,0,680578,0
2022-02-13 00:00:00,San Cristóbal,0,0,1,679653,5
2022-05-12 00:00:00,San Cristóbal,0,0,11,681040,0
2022-04-22 00:00:00,San Cristóbal,0,0,11,680578,1
2021-07-25 00:00:00,San Cristóbal,0,0,11,676487,67
2022-04-11 00:00:00,San Cristóbal,0,0,13,680578,0
2022-04-30 00:00:00,San Cristóbal,0,0,15,680578,0
2022-05-03 00:00:00,San Cristóbal,0,0,15,681040,2
2022-04-13 00:00:00,San Cristóbal,0,0,16,680578,1
2022-04-02 00:00:00,San Cristóbal,0,0,16,680578,2
2022-03-08 00:00:00,San Cristóbal,0,0,17,680116,6
2022-05-10 00:00:00,San Cristóbal,0,0,18,681040,'-1
2022-04-05 00:00:00,San Cristóbal,0,0,18,680578,2
2022-05-22 00:00:00,San Cristóbal,0,0,19,681040,1
2022-04-15 00:00:00,San Cristóbal,0,0,2,680578,0
2022-05-16 00:00:00,San Cristóbal,0,0,2,681040,3
2022-03-06 00:00:00,San Cristóbal,0,0,20,680116,0
2022-03-10 00:00:00,San Cristóbal,0,0,20,680116,2
2022-04-08 00:00:00,San Cristóbal,0,0,21,680578,1
2020-11-01 00:00:00,San Cristóbal,0,0,22,672898,11
2021-09-24 00:00:00,San Cristóbal,0,0,23,677384,22
2022-04-19 00:00:00,San Cristóbal,0,0,26,680578,0
2022-03-24 00:00:00,San Cristóbal,0,0,26,680116,6
2022-03-07 00:00:00,San Cristóbal,0,0,26,680116,9
2022-04-29 00:00:00,San Cristóbal,0,0,27,680578,1
2022-03-26 00:00:00,San Cristóbal,0,0,29,680116,0
2022-04-21 00:00:00,San Cristóbal,0,0,3,680578,0
2022-03-25 00:00:00,San Cristóbal,0,0,3,680116,1
2022-04-10 00:00:00,San Cristóbal,0,0,3,680578,2
2022-05-20 00:00:00,San Cristóbal,0,0,31,681040,3
2022-03-29 00:00:00,San Cristóbal,0,0,33,680116,0
2021-11-23 00:00:00,San Cristóbal,0,0,37,678281,14
2022-04-26 00:00:00,San Cristóbal,0,0,38,680578,0
2022-03-12 00:00:00,San Cristóbal,0,0,4,680116,0
2022-04-20 00:00:00,San Cristóbal,0,0,4,680578,0
2022-05-08 00:00:00,San Cristóbal,0,0,4,681040,2
2022-03-21 00:00:00,San Cristóbal,0,0,40,680116,0
2021-08-15 00:00:00,San Cristóbal,0,0,41,676936,0
2021-12-20 00:00:00,San Cristóbal,0,0,41,678729,5
2022-04-23 00:00:00,San Cristóbal,0,0,43,680578,0
2022-04-06 00:00:00,San Cristóbal,0,0,45,680578,0
